Name,Date,Open,Close,Change
JNJ,11/9/2013,,,closed
JNJ,11/11/2013,93.97,94.29,0.34%
JNJ,11/12/2013,93.98,93.56,-0.45%
JNJ,11/13/2013,93.36,93.34,-0.02%
JNJ,11/12/2013,93.98,93.56,-0.45%
JNJ,11/13/2013,93.36,93.34,-0.02%
JNJ,11/13/2013,93.36,93.34,-0.02%
JNJ,11/13/2013,93.36,93.34,-0.02%
JNJ,11/14/2013,93.4,93.92,0.56%
JNJ,11/16/2013,,,closed
JNJ,11/15/2013,93.63,94.39,0.81%
JNJ,11/17/2013,,,closed
JNJ,11/18/2013,94.36,94.3,-0.06%
JNJ,11/19/2013,94.27,94.86,0.63%
JNJ,11/19/2013,94.27,94.86,0.63%
JNJ,11/20/2013,94.94,95.15,0.22%
JNJ,11/20/2013,94.94,95.15,0.22%
JNJ,11/21/2013,95.46,95.2,-0.27%
JNJ,11/22/2013,94.39,95.25,0.91%
JNJ,11/22/2013,94.39,95.25,0.91%
JNJ,11/25/2013,95.49,95.63,0.15%
JNJ,11/28/2013,,,closed
JNJ,12/1/2013,,,closed
JNJ,12/3/2013,94.2,93.97,-0.24%
JNJ,12/4/2013,93.76,93.63,-0.14%
JNJ,12/8/2013,,,closed
JNJ,12/9/2013,94.3,94.44,0.15%
JNJ,12/10/2013,94.58,94.14,-0.47%
JNJ,12/12/2013,92.84,91.16,-1.81%
JNJ,12/12/2013,92.84,91.16,-1.81%
JNJ,12/13/2013,91.46,91.35,-0.12%
JNJ,12/16/2013,91.42,91.37,-0.05%
JNJ,12/18/2013,90.95,92.64,1.86%
JNJ,12/20/2013,91.95,92.09,0.15%
JNJ,12/23/2013,92.56,92.03,-0.57%
JNJ,12/25/2013,,,closed
JNJ,12/24/2013,92.18,92.06,-0.13%
JNJ,12/26/2013,91.99,92.54,0.60%
JNJ,12/31/2013,92.17,91.59,-0.63%
JNJ,1/3/2014,91.29,91.85,0.61%
JNJ,1/7/2014,93.04,94.29,1.34%
JNJ,1/9/2014,94.94,94.73,-0.22%
JNJ,1/13/2014,94.37,94.5,0.14%
JNJ,1/15/2014,94.65,94.8,0.16%
JNJ,2/2/2014,,,closed
JNJ,3/18/2014,93.9,93.94,0.04%
JNJ,3/20/2014,93.52,94.12,0.64%
JNJ,3/21/2014,94.77,95.93,1.22%
JNJ,3/23/2014,,,closed
JNJ,3/24/2014,95.3,95.2,-0.10%
JNJ,3/25/2014,95.7,97.38,1.76%
JNJ,3/31/2014,98,98.23,0.23%
JNJ,4/1/2014,98.31,97.94,-0.38%
JNJ,4/3/2014,97.97,98.26,0.30%
JNJ,4/4/2014,98.62,98.42,-0.20%
JNJ,4/7/2014,98.39,97.89,-0.51%
JNJ,4/9/2014,98.42,98.95,0.54%
JNJ,4/13/2014,,,closed
JNJ,4/14/2014,97.28,97.14,-0.14%
JNJ,4/14/2014,97.28,97.14,-0.14%
JNJ,4/14/2014,97.28,97.14,-0.14%
JNJ,4/15/2014,98.45,99.2,0.76%
JNJ,4/16/2014,99.57,98.75,-0.82%
JNJ,4/17/2014,98.69,98.96,0.27%
JNJ,4/18/2014,,,closed
JNJ,4/23/2014,100.24,100.22,-0.02%
JNJ,4/24/2014,100.24,99.96,-0.28%
JNJ,4/25/2014,99.97,99.79,-0.18%
JNJ,4/29/2014,101.63,101.03,-0.59%
JNJ,5/1/2014,100.77,100.53,-0.24%
JNJ,5/5/2014,99.29,100,0.72%
JNJ,5/8/2014,100.67,100.5,-0.17%
JNJ,5/24/2014,,,closed
JNJ,5/26/2014,,,closed
JNJ,5/27/2014,101.1,100.81,-0.29%
JNJ,5/29/2014,100.56,100.76,0.20%
JNJ,5/29/2014,100.56,100.76,0.20%
JNJ,5/30/2014,100.7,101.46,0.75%
JNJ,6/2/2014,101.54,102.17,0.62%
JNJ,6/3/2014,101.91,102.46,0.54%
JNJ,6/9/2014,103.07,103.22,0.15%
JNJ,6/17/2014,102.13,101.93,-0.20%
JNJ,6/21/2014,,,closed
JNJ,6/22/2014,,,closed
JNJ,6/25/2014,104.23,105.76,1.47%
JNJ,6/26/2014,105.84,105.65,-0.18%
JNJ,6/27/2014,105.47,104.99,-0.46%
JNJ,6/30/2014,105.62,104.62,-0.95%
JNJ,7/2/2014,105.7,105.86,0.15%
JNJ,7/8/2014,106.21,105.72,-0.46%
JNJ,7/10/2014,105.08,105.8,0.69%
JNJ,7/11/2014,105.84,105.1,-0.70%
JNJ,7/13/2014,,,closed
JNJ,7/14/2014,105.38,105.38,0.00%
JNJ,7/15/2014,105.23,103.28,-1.85%
JNJ,7/16/2014,103.53,102.22,-1.27%
JNJ,7/17/2014,101.9,100.37,-1.50%
JNJ,7/21/2014,101.44,101.27,-0.17%
JNJ,7/22/2014,101.91,102.47,0.55%
JNJ,7/24/2014,102.34,102.2,-0.14%
JNJ,7/28/2014,101.89,102.11,0.22%
JNJ,7/30/2014,102.27,102.3,0.03%
JNJ,8/1/2014,99.76,99.9,0.14%
JNJ,7/31/2014,101.77,100.09,-1.65%
JNJ,8/1/2014,99.76,99.9,0.14%
JNJ,8/4/2014,99.99,100.16,0.17%
JNJ,8/6/2014,99.67,100.71,1.04%
JNJ,8/12/2014,101,100.63,-0.37%
JNJ,8/14/2014,101.89,102.02,0.13%
JNJ,8/18/2014,101.92,102.7,0.77%
JNJ,8/22/2014,103.63,103.1,-0.51%
JNJ,1/8/2014,94.17,94.16,-0.01%
JNJ,1/8/2014,94.17,94.16,-0.01%
JNJ,1/8/2014,94.17,94.16,-0.01%
JNJ,1/2/2014,91.14,91.03,-0.12%
JNJ,1/3/2014,91.29,91.85,0.61%
JNJ,1/4/2014,,,closed
JNJ,1/8/2014,94.17,94.16,-0.01%
JNJ,1/9/2014,94.94,94.73,-0.22%
JNJ,1/9/2014,94.94,94.73,-0.22%
JNJ,1/10/2014,94.64,94.74,0.11%
JNJ,1/9/2014,94.94,94.73,-0.22%
JNJ,1/11/2014,,,closed
JNJ,1/13/2014,94.37,94.5,0.14%
JNJ,1/14/2014,94.6,94.72,0.13%
